n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
50,33,634.5370483398438,20.173341751098633,35.94145965576172,578.4222412109375
50,34,661.194580078125,24.368717193603516,31.270551681518555,605.5552978515625
50,35,673.9918823242188,29.87601089477539,39.33701705932617,604.7788696289062
50,36,672.855224609375,26.57182502746582,46.488555908203125,599.7948608398438
50,37,627.3760375976562,25.033103942871094,31.963314056396484,570.379638671875
50,38,687.7695922851562,20.390850067138672,41.528839111328125,625.849853515625
50,39,653.2821044921875,24.8416805267334,40.44856262207031,587.9918823242188
50,40,668.0975341796875,22.425142288208008,43.376712799072266,602.2957153320312
50,41,658.8704833984375,21.982664108276367,40.52175521850586,596.3660888671875
50,42,692.5087890625,27.539241790771484,46.86842727661133,618.1011352539062
50,43,719.698486328125,24.973482131958008,49.012603759765625,645.71240234375
50,44,638.8643798828125,24.530790328979492,41.37490463256836,572.9586791992188
50,45,668.5848388671875,27.838340759277344,36.14302062988281,604.6034545898438
50,46,654.4984130859375,23.41529655456543,40.941131591796875,590.1419677734375
50,47,659.0272216796875,24.09183692932129,42.55232620239258,592.383056640625
50,48,647.8878173828125,29.513477325439453,40.68297576904297,577.69140625
50,49,694.6649780273438,26.948535919189453,42.68218231201172,625.0342407226562
100,0,598.9480590820312,20.577713012695312,37.75767517089844,540.6126708984375
100,1,641.1881713867188,24.029476165771484,30.293550491333008,586.8651123046875
100,2,620.989501953125,25.068071365356445,29.470043182373047,566.451416015625
100,3,605.8118286132812,19.780807495117188,33.43663787841797,552.5943603515625
100,4,587.1064453125,23.3997802734375,26.225072860717773,537.4816284179688
100,5,622.9014282226562,27.57860565185547,36.32046127319336,559.0023193359375
100,6,628.1177978515625,21.138551712036133,45.183921813964844,561.7952880859375
100,7,651.86181640625,30.522235870361328,34.868377685546875,586.47119140625
100,8,633.4990844726562,22.958478927612305,21.593597412109375,588.947021484375
100,9,620.4729614257812,24.406871795654297,17.203197479248047,578.8628540039062
100,10,614.47509765625,26.1179141998291,26.03278923034668,562.3244018554688
100,11,597.30615234375,22.728899002075195,19.74775505065918,554.8294677734375
100,12,643.2823486328125,19.583751678466797,34.92202377319336,588.7765502929688
100,13,631.9952392578125,28.04172706604004,35.266353607177734,568.6871337890625
